CODGEO;CS1_1;CS1_2;CS1_3;CS1_4;CS1_5;CS1_6;CS1_7;CS1_8
02540;15;40;90;95;190;105;275;105
02541;0;4.93679816984515;20.059898593041;9.95146575442052;70.0146693185293;109.158323214628;80.280074084746;39.6908988938972
02542;0;0;4.94845360824742;14.8453608247423;4.94845360824742;14.8453608247423;24.7422680412371;9.89690721649484
02543;25.3184713375796;75.9554140127388;45.5732484076433;197.484076433121;308.885350318471;293.694267515923;450.159235668789;253.184713375796
02544;5;15;20;25;70;75;145;120
02545;5.12972510077109;0;0;15.3891753023133;30.7783506046265;15.3891753023133;46.1675259069398;40.1610314853054
02546;0;0;20.8290155440414;31.2435233160622;20.8290155440414;36.4507772020725;20.8290155440414;15.6217616580311
02547;0;0;4.92537313432836;9.85074626865672;4.92537313432836;9.85074626865672;14.7761194029851;14.7761194029851
02548;5;0;5;40;60;55;110;30
02549;5.04436006699756;29.6813953358254;44.564183473024;79.7988909386931;119.301812189642;99.0623576817411;231.891877751614;112.865485704031
02550;0;0;0;0;20.9803921568628;20.9803921568628;31.4705882352941;15.7352941176471
02551;5.12820512820513;0;0;15.3846153846154;15.3846153846154;5.12820512820513;41.025641025641;0
02552;5.02688172043011;0;5.02688172043011;20.1075268817204;40.2150537634409;30.1612903225807;20.1075268817204;25.1344086021505
02553;20.327868852459;5.08196721311475;0;10.1639344262295;30.4918032786885;45.7377049180327;40.655737704918;45.7377049180327
02554;4.92329711303979;25.1478805658311;54.9250775013327;84.2923570170451;144.135848092504;104.452719943596;323.246273374536;133.579773466638
02555;10.0214936328598;39.0816931903894;80.04556515332;244.86289535448;333.018739615674;296.97109760504;523.93623024846;239.506257764711
02556;5;0;5;20;5;15;25;10
02557;0;5.1953125;15.5859375;15.5859375;36.3671875;15.5859375;15.5859375;10.390625
02558;5;55;80;150;290;425;680;520
02559;10;10;15;50;40;90;110;70
02560;0;5.00802454865992;4.90190943076844;25.4761186898275;30.3780281205959;54.6820904638037;51.7181638828447;30.5925555057661
02561;0;15.1851851851852;15.1851851851852;10.1234567901235;15.1851851851852;20.2469135802469;35.4320987654321;10.1234567901235
02562;0;0;4.95708154506438;14.8712446351931;54.5278969957082;59.4849785407726;19.8283261802575;14.8712446351931
02563;0;0;5.05988023952096;10.1197604790419;25.2994011976048;25.2994011976048;50.5988023952096;10.1197604790419
02564;15.1398302892327;25.1047757023853;45.309541056553;126.128602473224;130.973637915869;80.3792621720908;216.142960625032;90.5091323019609
02565;10;15;10;40;30;25;60;30
02566;0;44.5111026735668;34.3712185155459;147.547954446593;122.530341164146;106.269717220215;340.872062858021;160.704191805124
02567;4.94747075126349;19.9810356843711;4.98985829255532;39.7925177322246;24.9920417719751;59.9640724964691;40.1324374735252;64.6780007167305
02568;0;0;0;10.2027027027027;25.5067567567568;30.6081081081081;51.0135135135135;10.2027027027027
02569;0;5.01072961373391;5.01072961373391;25.0536480686695;70.1502145922747;95.2038626609443;85.1824034334765;50.1072961373391
02570;0;5.10928961748634;10.2185792349727;20.4371584699454;30.655737704918;30.655737704918;30.655737704918;5.10928961748634
02571;0;9.5063500711549;38.0254002846196;114.076200853859;86.8440085255855;61.7912754625069;190.375301611506;128.231637590964
02572;0;25.5988023952096;25.5988023952096;81.9161676646707;102.395209580838;56.3173652694611;102.395209580838;56.3173652694611
02573;5.07692307692308;0;0;5.07692307692308;5.07692307692308;5.07692307692308;35.5384615384616;5.07692307692308
02574;15;35;30;130;185;175;410;160
02575;5.02707432544601;50.2707432544601;25.13537162723;166.89369895167;217.112755674753;251.3537162723;422.274243337465;226.166658113693
02576;0;4.81927710843373;9.63855421686746;53.012048192771;43.3734939759036;38.5542168674698;72.289156626506;33.7349397590361
02577;4.87179487179487;4.87179487179487;0;9.74358974358974;4.87179487179487;9.74358974358974;19.4871794871795;14.6153846153846
02578;0;0;5.23529411764706;10.4705882352941;31.4117647058824;5.23529411764706;10.4705882352941;5.23529411764706
02579;0;4.8;14.4;14.4;14.4;19.2;19.2;4.8
02580;0;19.9350085796789;9.07455080957614;43.931829951747;113.867136555209;182.320751670398;234.69532197389;83.6347980784553
02581;10;5;20;20;55;90;45;25
02582;0;4.8;4.8;9.6;9.6;4.8;24;0
02583;0;0;5.37037037037037;21.4814814814815;0;0;10.7407407407407;0
02584;5.08130081300813;0;10.1626016260163;0;25.4065040650407;30.4878048780488;10.1626016260163;30.4878048780488
02585;0;5;5;40;35;60;50;15
02586;15;5;0;5;0;15;60;10
02587;0;0;30;35;70;30;80;35
02588;0;0;5.06666666666667;5.06666666666667;10.1333333333333;5.06666666666667;30.4;0
02589;0;4.92179869783815;14.7653960935144;39.7252725589582;84.1384218315859;54.8415516287256;79.333584125832;34.80347386112
02590;10.1764705882353;0;0;25.4411764705883;20.3529411764706;45.7941176470589;35.6176470588236;10.1764705882353
02591;0;9.6268656716418;9.6268656716418;4.8134328358209;14.4402985074627;24.0671641791045;38.5074626865672;4.8134328358209
02592;0;0;0;34.1025641025641;24.3589743589743;34.1025641025641;29.2307692307692;9.74358974358974
02593;0;10.0683136690946;73.5051766045472;138.027705623362;128.649419098651;54.4417274160515;339.499171205607;89.0485574184826
02594;0;15;0;10;30;40;5;20
02595;34.2045454545455;9.77272727272728;4.88636363636364;9.77272727272728;4.88636363636364;14.6590909090909;24.4318181818182;0
02596;5.04941516631243;14.8264329121322;29.6528658242643;99.2966008898926;133.355214342217;99.308251669438;154.254570383805;83.4323205853281
02598;0;29.8655617256722;45.5311917249992;85.7848549579798;89.4641125036041;73.4956300071204;133.541243541748;87.7161425626764
02599;0;0;10.5163135667526;21.0326271335052;35.9241445378166;36.8777186797542;84.1337389444972;52.2365297588987
02600;0;0;5.43661971830986;48.9295774647887;54.3661971830986;54.3661971830986;108.732394366197;48.9295774647887
02601;0;15;10;35;20;15;20;30
02602;10.0117813869411;9.96871698666751;29.9923619695182;124.960634216058;240.182310534795;265.255756775362;446.922830605539;259.936569838216
02604;0;0;0;15;15;5;20;15
02605;9.81818181818182;9.81818181818182;9.81818181818182;14.7272727272727;4.90909090909091;24.5454545454546;42.2181818181818;49.0909090909091
02606;0;0;5.07042253521127;0;15.2112676056338;15.2112676056338;25.3521126760563;0
02607;0;0;0;10;5;10;25;20
02608;15;35;5;35;60;80;105;50
02609;0;0;0;0;0;5;15;0
02610;0;4.44444444444444;31.1111111111111;75.5555555555555;102.222222222222;62.2222222222222;146.666666666667;71.111111111111
02612;0;10;0;15;25;30;5;10
02613;0;24.9012347794941;54.8194032929126;59.7940315068509;89.7333677781229;79.7136121111295;104.410484699546;39.8533430089047
02614;0;5.06049860494152;9.96862417541753;19.6370902767727;34.9756895554902;59.1141246745723;55.522572478746;19.1981850070365
02615;5;10;5;75;40;35;85;35
02616;0;0;5;20;25;30;45;35
02617;4.96357211953002;0;4.96357211953002;44.6721490757702;71.1556186733278;104.23501451013;138.980019346841;48.0698768359705
02618;14.8161763586992;34.7448637827859;14.8161763586992;78.9898426304342;59.1645511407324;84.6166309734602;140.647994324782;88.6396298723514
02619;0;0;10;50;90;35;180;220
02620;0;10.1675826897913;0;50.8379134489563;46.754391956797;56.9219746465882;111.843409587704;35.5865394142694
02621;0;20;40;85;30;35;70;40
02622;0;0;0;0;5.20833333333333;10.4166666666667;5.20833333333333;5.20833333333333
02623;10.7070707070707;0;0;10.7070707070707;10.7070707070707;0;48.1818181818182;0
02624;5.2516368303859;15.7549104911577;10.5032736607718;31.5098209823154;36.7614578127013;36.7614578127013;63.0196419646308;29.9271704224568
02625;0;0;5.17727401732886;15.5318220519866;10.3545480346577;31.0636441039732;41.4181921386309;10.3545480346577
02626;0;0;13.4611887343829;40.4325653602056;35.887767886941;48.0768642806828;90.131389665692;28.8807593054918
02627;5;0;0;20;15;25;10;10
02628;0;4.90740740740741;14.7222222222222;24.537037037037;43.1851851851852;33.3703703703704;39.2592592592593;4.90740740740741
02629;14.8168868860459;4.93864230559852;14.8956463054409;29.712214060304;24.6935306591753;34.3794063837072;54.8847096165253;48.5711208260111
02631;5.12048192771084;5.12048192771084;10.2409638554217;51.2048192771084;61.4457831325301;61.4457831325301;81.9277108433734;66.5662650602409
02632;0;0;5;0;25;10;15;0
02633;0;0;5;10;0;10;10;5
02634;4.81481481481481;0;4.81481481481481;4.81481481481481;19.2592592592592;9.62962962962962;4.81481481481481;9.62962962962962
02635;5;0;0;35;10;50;5;15
02636;15;10;10;25;15;15;55;15
02637;5.10135135135135;0;20.4054054054054;45.9121621621621;51.0135135135135;30.6081081081081;102.027027027027;51.0135135135135
02638;0;0;14.936170212766;4.97872340425532;34.8510638297872;59.7446808510638;44.8085106382979;9.95744680851064
02639;19.5187235450872;0;0;49.4225775715283;48.6146129902527;73.3855708325847;45.3661920815156;48.3933848900927
02640;10.6289308176101;5.31446540880503;5.31446540880503;5.31446540880503;21.2578616352201;10.6289308176101;47.8301886792453;21.2578616352201
02641;5.30973451327434;0;10.6194690265487;0;10.6194690265487;15.929203539823;26.5486725663717;15.929203539823
02642;0;5.11049723756906;5.11049723756906;0;20.4419889502762;30.6629834254144;97.0994475138121;20.4419889502762
02643;4.99338410821892;19.9823121518586;44.9404569739703;89.8809139479406;79.8941457315027;179.779379333847;154.794907354787;84.8963055587046
02644;0;10.5730659025788;15.8595988538682;52.865329512894;52.865329512894;42.2922636103152;74.0114613180516;79.297994269341
02645;0;5.19900497512438;5.19900497512438;31.1940298507463;15.5970149253731;46.7910447761194;57.1890547263682;15.5970149253731
02647;5.23809523809524;0;0;10.4761904761905;5.23809523809524;5.23809523809524;15.7142857142857;10.4761904761905
02648;20.0904154295036;59.8101651764226;65.0957390926615;145.292043654258;195.074762803513;290.471022944879;487.552976581723;279.931288948199
02649;0;8.95081967213114;4.47540983606557;22.3770491803278;53.7049180327868;44.7540983606557;49.2295081967213;26.8524590163934
02650;0;20;0;35;20;70;100;55
02651;0;0;4.9047619047619;19.6190476190476;24.5238095238095;9.8095238095238;19.6190476190476;9.8095238095238
02652;0;0;0;10.4464285714286;26.1160714285714;26.1160714285714;20.8928571428572;20.8928571428572
02653;29.7619047619048;4.96031746031746;24.8015873015873;34.7222222222222;94.2460317460317;79.3650793650794;109.126984126984;34.7222222222222
02654;0;5.18292682926829;0;10.3658536585366;5.18292682926829;15.5487804878049;41.4634146341463;0
02655;4.95614035087719;4.95614035087719;0;4.95614035087719;9.91228070175438;14.8684210526316;44.6052631578947;4.95614035087719
02656;4.9238578680203;29.5431472081218;24.6192893401015;64.0101522842639;54.1624365482233;39.3908629441624;44.3147208121827;54.1624365482233
02657;5;5;0;5;35;55;25;45
02658;0;0;15;30;20;30;60;25
02659;5;10;45;95;70;50;110;35
02660;0;0;0;0;10;10;25;0
02661;0;5;10;45;15;30;75;10
02662;5.06531384609622;4.86996452588138;14.9988849379419;35.0049478413501;25.0001577846913;45.5921661467752;73.5635852094705;35.7333536114592
02663;5.09345340051536;0;15.2803602015461;25.4672670025768;33.6516877470026;10.1869068010307;76.0013037964094;10.1869068010307
02664;24.1452991452991;9.65811965811966;0;9.65811965811966;4.82905982905983;14.4871794871795;14.4871794871795;14.4871794871795
02665;0;5.04934210526316;25.2467105263158;30.296052631579;45.4440789473684;35.3453947368421;75.7401315789474;30.296052631579
02666;5;15;40;45;145;145;290;140
02667;0;5.12820512820513;41.025641025641;25.6410256410256;35.8974358974359;10.2564102564103;35.8974358974359;51.2820512820513
02668;5;40;25;50;200;150;235;155
02670;0;5.26315789473684;0;15.7894736842105;21.0526315789474;15.7894736842105;52.6315789473684;10.5263157894737
02671;0;9.91618621674258;14.8782530856816;35.0639471303718;19.8323724334852;53.9720906409557;45.6677515123137;58.9262734056167
02672;0;0;20;15;35;55;50;30
02673;5.0109053861411;10.2039732568485;15.1841540000786;45.8882553878633;45.7964394654877;45.7351719292104;115.915473472518;45.7048118799797
02674;5.41666666666667;0;0;5.41666666666667;0;5.41666666666667;10.8333333333333;10.8333333333333
02675;4.73684210526316;4.73684210526316;14.2105263157895;56.8421052631579;9.47368421052632;0;14.2105263157895;4.73684210526316
02676;35;50;70;210;230;260;365;195
02677;0;5;0;10;35;25;65;50
02678;5.44117647058824;0;0;5.44117647058824;0;16.3235294117647;16.3235294117647;32.6470588235294
02679;0;0;10;20;15;50;5;5
02680;0;55.4113074183741;85.6256962247789;281.298270600805;235.211915074251;239.642772425788;738.593356356134;299.613388238375
02681;5.45582297833601;13.7388535459795;5.06658114067897;14.5303592387019;32.6516615753965;23.6048954990678;82.2607939478718;33.3230270029013
02682;0;0;0;0;24.7767857142857;24.7767857142857;19.8214285714286;14.8660714285714
02683;0;0;0;5.26086956521739;5.26086956521739;26.3043478260869;57.8695652173913;0
02684;39.2281781460521;54.0876483269;82.7756381782668;166.648195646237;457.035786626542;575.520875197546;815.614341344438;555.325816922077
02685;5.04201680672269;5.04201680672269;5.04201680672269;20.1680672268908;5.04201680672269;20.1680672268908;10.0840336134454;20.1680672268908
02686;15.2980749498833;5.02991588901356;10.2681590608697;45.5902748216946;65.6057309715075;59.8612905887246;77.4364759481568;39.949998080333
02687;0;20.2409638554217;15.1807228915663;55.6626506024096;25.3012048192771;30.3614457831325;91.0843373493976;55.6626506024096
02688;0;0;4.90740740740741;4.90740740740741;9.81481481481482;4.90740740740741;4.90740740740741;14.7222222222222
02689;0;0;0;0;5.35714285714286;10.7142857142857;16.0714285714286;5.35714285714286
02690;0;0;0;10;0;10;45;5
02691;36.4679334603806;978.386155492227;2454.56482583761;4877.41518243482;7310.36538840044;6447.82638612589;12906.6210176656;9391.95002385057
02693;0;9.81735159817352;4.90867579908676;24.5433789954338;24.5433789954338;34.3607305936073;53.9954337899544;24.5433789954338
02694;0;10;30;110;105;100;95;60
02696;14.4705882352941;0;4.82352941176471;0;4.82352941176471;14.4705882352941;14.4705882352941;24.1176470588236
02697;4.97800251715486;20.086011461181;20.0917140236961;61.9548547824753;57.3427221364874;30.7334459635289;74.1811288131424;36.9138503819052
02698;0;0;0;20.2020202020202;5.05050505050505;25.2525252525252;25.2525252525252;10.1010101010101
02699;5.03484320557491;20.1393728222996;0;10.0696864111498;50.3484320557491;55.383275261324;40.2787456445993;40.2787456445993
02701;20.9006378970006;25.4639338665687;20.895024120505;147.031866720554;107.794458339265;94.7283517547782;105.48613632706;46.2433158628457
02702;15;15;15;95;95;80;155;40
02703;0;15.1445993603263;15.1445993603263;85.8193963751825;146.397793816488;217.072590831344;280.172354627668;116.108595095835
02704;10;10;5;20;55;35;20;25
02705;10.0454545454545;5.02272727272727;10.0454545454545;15.0681818181818;30.1363636363636;45.2045454545454;30.1363636363636;35.1590909090909
02706;0;15.2060751881521;10.0889643046836;84.8898602318389;94.9364008578884;73.1169158696605;112.004488069578;48.5866276486392
02707;0;9.60893854748604;9.60893854748604;28.8268156424581;24.0223463687151;4.80446927374302;52.8491620111732;28.8268156424581
02708;0;14.6445497630332;4.88151658767773;9.76303317535546;29.2890995260664;29.2890995260664;78.1042654028437;4.88151658767773
02709;10.0740740740741;0;15.1111111111111;35.2592592592593;45.3333333333334;65.4814814814815;115.851851851852;40.2962962962963
02710;0;24.8251302201417;4.99132021332477;98.7756115539469;114.062403263823;109.429044022385;192.349913060053;78.825670611094
02711;0;0;10.3098707912462;44.7882461472677;66.1503827847026;50.5933322042254;37.2024956869039;34.0781971246395
02712;4.90506329113924;4.90506329113924;4.90506329113924;19.620253164557;34.3354430379747;19.620253164557;14.7151898734177;9.81012658227848
02713;0;25.6410256410256;5.12820512820513;30.7692307692308;5.12820512820513;56.4102564102564;56.4102564102564;51.2820512820513
02714;0;4.92836676217765;4.92836676217765;49.2836676217765;39.4269340974212;34.4985673352435;88.7106017191977;39.4269340974212
02715;0;0;5.10204081632653;0;5.10204081632653;15.3061224489796;10.2040816326531;0
02716;0;10;20;50;30;25;70;30
02717;0;29.7433657045698;25.1191558577475;67.7319888339815;64.0889389060551;74.0526045279501;127.113779170518;78.2721233126402
02718;0;4.9236641221374;14.7709923664122;9.8473282442748;4.9236641221374;9.8473282442748;44.3129770992366;9.8473282442748
02719;0;29.4485970448354;108.184232909594;245.169971866254;232.898183507717;288.447471748352;509.647163839823;314.039502214921
02720;25.3695349244434;35.5173488942208;25.3695349244434;137.643013232722;509.223721005075;234.263087492516;456.651628639981;283.989371016305
02721;14.937106918239;24.895178197065;19.916142557652;69.706498951782;59.748427672956;34.853249475891;109.538784067086;54.769392033543
02722;26.2020898163128;516.673226234698;1219.10421860064;2385.20611397937;3575.33958428607;3708.3466660542;6532.53852305056;5045.8366585692
02723;5.10204081632653;5.10204081632653;0;25.5102040816326;15.3061224489796;5.10204081632653;25.5102040816326;5.10204081632653
02724;0;5;0;15;10;0;5;5
02725;5;0;5;10;15;40;30;15
02726;0;25.6720430107527;0;0;25.6720430107527;30.8064516129032;56.4784946236559;5.13440860215054
02727;15.2564102564103;0;10.1709401709402;20.3418803418804;30.5128205128205;35.5982905982906;71.1965811965812;10.1709401709402
02728;10.6415094339623;0;5.32075471698113;31.9245283018868;26.6037735849056;37.2452830188679;95.7735849056603;31.9245283018868
02729;0;0;5.25;10.5;10.5;26.25;31.5;0
02730;0;10.1098901098901;10.1098901098901;15.1648351648352;30.3296703296703;50.5494505494505;90.9890109890109;25.2747252747253
02731;4.94082840236686;9.88165680473372;0;9.88165680473372;24.7041420118343;19.7633136094674;49.4082840236686;24.7041420118343
02732;4.80769230769231;0;0;9.61538461538462;9.61538461538462;14.4230769230769;14.4230769230769;19.2307692307692
02734;0;4.89130434782609;14.6739130434783;44.0217391304348;44.0217391304348;19.5652173913044;58.6956521739131;44.0217391304348
02735;0;0;0;0;0;5;10;0
02736;0;4.85294117647059;0;24.2647058823529;33.9705882352941;9.70588235294118;33.9705882352941;24.2647058823529
02737;9.76853172517265;10.0192104679881;10.0221969281394;54.9892013442446;74.2463060220392;128.813410866513;121.888806854818;54.3926005760127
02738;0;187.35456708346;238.672097099713;1086.0098250244;1935.00678554635;2010.21676866418;3121.14290195052;2353.46282035459
02739;4.92492492492492;14.7747747747748;9.84984984984984;44.3243243243243;34.4744744744744;68.9489489489489;73.8738738738738;44.3243243243243
02740;20.370742904824;15.0501852640938;4.72616300162132;13.9331031045285;43.3048931946718;30.1048355393127;45.0251687818433;38.0559114388412
02741;0;10;10;25;60;105;140;85
02742;0;14.7058823529412;0;0;9.80392156862746;4.90196078431373;44.1176470588236;14.7058823529412
02743;5.43478260869565;5.43478260869565;5.43478260869565;5.43478260869565;10.8695652173913;48.9130434782608;43.4782608695652;21.7391304347826
02744;0;0;16.027397260274;5.34246575342466;21.3698630136986;0;16.027397260274;16.027397260274
02745;0;0;0;5;40;5;30;15
02746;5;15;40;105;90;90;115;85
02747;0;0;5.11764705882353;25.5882352941176;10.2352941176471;0;10.2352941176471;5.11764705882353
02748;109.631893257112;9.89914289264156;39.8313463243712;94.6482271263821;104.624179227547;148.997091023663;235.847509765701;74.1866379949217
02749;0;5;5;40;30;60;35;20
02750;10;15;50;30;55;95;125;95
02751;5.2112676056338;0;5.2112676056338;26.056338028169;20.8450704225352;5.2112676056338;41.6901408450704;10.4225352112676
02752;0;20.130323343293;25.5522749374312;4.75586246836147;15.1464979919163;50.0979032618076;78.0341371453008;34.6008091643128
02753;10.3951367781155;5.19756838905775;10.3951367781155;20.790273556231;51.9756838905775;67.5683890577507;72.7659574468085;51.9756838905775
02754;0;5;15;10;10;20;55;15
02755;0;5;5;80;100;90;130;45
02756;9.8330804248862;24.5827010622155;24.5827010622155;78.6646433990896;108.163884673748;88.4977238239758;122.913505311077;49.165402124431
02757;25.8003766478343;20.6403013182674;5.16007532956685;36.120527306968;51.6007532956685;41.2806026365348;201.242937853107;92.8813559322033
02758;5.04255304493344;43.9928569104353;63.3370134783276;176.824286824404;276.914056252466;226.464720476841;628.089990989519;219.198926324671
02759;15;10;5;10;55;30;120;40
02760;10.4054054054054;5.2027027027027;5.2027027027027;5.2027027027027;15.6081081081081;26.0135135135135;46.8243243243243;20.8108108108108
02761;0;0;4.94764397905759;34.6335078534031;29.6858638743455;39.5811518324607;19.7905759162304;24.7382198952879
02762;0;0;5;30;40;15;30;25
02763;0;9.8139534883721;0;29.4418604651163;34.3488372093023;24.5348837209302;49.0697674418605;19.6279069767442
02764;0;20;0;10;10;10;0;20
02765;0;15.4743083003953;25.7905138339921;41.2648221343874;30.9486166007905;15.4743083003953;46.4229249011858;20.6324110671937
02766;0;0;15;20;30;40;55;30
02767;4.93366481941662;5.06231039408566;15.0582856075879;44.4127909621515;59.3555099445412;29.3512361587629;75.5782315264758;44.6668129156889
02768;10;5;30;80;50;65;95;50
02769;15;15;20;45;125;200;270;80
02770;0;5.01910828025478;65.2484076433121;150.573248407643;95.3630573248408;45.171974522293;281.070063694268;55.2101910828026
02772;10;5;5;15;25;10;30;15
02773;0;0;0;0;9.52380952380952;19.047619047619;9.52380952380952;0
02774;0;0;5;20;10;25;5;25
02775;10.0831366124257;10.9170525181883;50.2502170583422;115.991518124727;131.347535055345;90.1952568567217;288.818707830305;84.7252041554268
02776;0;25.4076086956521;20.3260869565217;91.4673913043477;50.8152173913043;76.2228260869564;96.5489130434782;76.2228260869564
02777;10.4968944099379;0;20.9937888198758;15.7453416149068;26.2422360248447;20.9937888198758;26.2422360248447;20.9937888198758
02778;5.19607843137255;5.19607843137255;5.19607843137255;5.19607843137255;31.1764705882353;10.3921568627451;20.7843137254902;5.19607843137255
02779;5.15909090909091;5.15909090909091;5.15909090909091;5.15909090909091;20.6363636363636;30.9545454545455;61.9090909090909;41.2727272727273
02780;0;30;55;110;250;215;260;155
02781;5.03396303792519;25.2546447151705;35.4500138246186;68.8777285988542;62.7065892005888;89.112760610554;58.5435569802879;40.5688852857831
02782;4.95433789954338;0;9.90867579908676;9.90867579908676;24.7716894977169;34.6803652968037;49.5433789954338;44.5890410958904
02783;0;0;0;4.85915492957746;34.0140845070422;19.4366197183098;29.1549295774648;29.1549295774648
02784;10;0;15;10;10;25;25;20
02785;9.90504801184052;14.8575720177608;54.4777640651229;168.001655402879;133.718148159847;168.385816201289;242.673676290093;89.1454321065647
02786;5.03968253968254;20.1587301587302;0;20.1587301587302;0;20.1587301587302;30.2380952380952;10.0793650793651
02787;0;9.65116279069768;19.3023255813954;24.1279069767442;28.953488372093;14.4767441860465;67.5581395348838;14.4767441860465
02788;4.76866721369619;9.95725821362296;19.8152880035029;35.300371926544;89.8506570915669;44.4962100372271;127.843356865245;54.1351330003502
02789;0;49.247691183524;78.7963058936384;201.915533852448;374.282452994782;398.906298586544;559.667350164327;406.10508052289
02790;9.78448275862068;0;4.89224137931034;19.5689655172414;29.353448275862;39.1379310344827;44.0301724137931;14.676724137931
02791;0;14.0614445319678;37.807888028062;30.6129103462009;19.7871817356477;14.9826811971189;46.890687447246;33.8884418992734
02792;4.84076433121019;0;9.68152866242038;24.2038216560509;14.5222929936306;14.5222929936306;33.8853503184713;19.3630573248408
02793;0;10.7438016528926;0;16.1157024793388;21.4876033057851;21.4876033057851;32.2314049586777;16.1157024793388
02794;0;10;15;25;20;15;15;30
02795;5.01907756533806;49.4159625129471;39.9817004638852;152.911141636923;242.750829974233;346.51131702638;367.18417990282;167.497838568627
02796;0;0;5;5;15;15;20;15
02797;0;0;0;15.3351955307263;30.6703910614525;35.7821229050279;35.7821229050279;5.11173184357542
02798;25.3675116805784;45.6153219921668;66.1306607102672;86.7975906591762;213.215455429742;162.864168606855;156.447982442366;137.645103016862
02799;0;5.01546023391138;5.01546023391138;40.0967051852434;65.093002662831;95.0376106323206;59.861435291994;65.1605544836608
02800;0;5;10;50;40;55;69;30
02801;19.1221693394752;4.92223368895672;9.73058735256793;24.7357745113928;35.0412824889867;24.8443227160665;80.8651714171834;4.80835366361121
02802;5;10;0;5;30;50;45;15
02803;0;0;0;28.7671232876713;28.7671232876713;23.972602739726;9.58904109589042;19.1780821917808
02804;0;0;10.1075268817204;15.1612903225807;25.2688172043011;40.4301075268818;40.4301075268818;20.2150537634409
02805;5.10860004342635;56.1946004776898;117.497800998806;245.212802084465;393.254265552057;326.950402779286;485.209066333732;418.797265769189
02806;14.5789473684211;9.71929824561404;0;24.2982456140351;29.1578947368421;58.3157894736842;48.5964912280702;29.1578947368421
02807;14.6077586030081;0;24.9022979064488;94.1626450569648;69.6726641479983;48.9823908340606;181.255519358532;68.9370909114977
02808;0;0;10;25;10;65;75;60
02809;21.6901408450704;5.42253521126761;0;16.2676056338028;5.42253521126761;5.42253521126761;10.8450704225352;0
02810;16.0828701398298;163.0960914926;383.563480043184;1137.31763232784;1579.24526848065;1842.68443860354;1997.06382977517;1389.1428488602
02812;4.91150442477876;19.646017699115;14.7345132743363;49.1150442477876;14.7345132743363;9.82300884955752;24.5575221238938;44.2035398230088
02813;5.2059925093633;5.2059925093633;15.6179775280899;20.8239700374532;31.2359550561798;15.6179775280899;41.6479400749064;93.7078651685394
02814;30.3508771929824;0;0;30.3508771929824;25.2923976608187;15.1754385964912;35.4093567251462;10.1169590643275
02815;0;10.1342850862927;5.06613708923036;34.5773632463673;74.6047846911574;69.2527270076478;116.433245960572;44.3137698680661
02816;9.94307400379506;14.9146110056926;24.8576850094876;34.8007590132827;59.6584440227704;94.4592030360531;114.345351043643;24.8576850094876
02817;0;10;10;5;20;15;5;15
02818;9.96613963403818;34.8814887191336;34.8814887191336;169.23903179961;139.541346597977;89.617977438266;332.938967845081;79.5437750932659
02819;0;5;0;10;25;20;10;25
02820;14.7936923612966;40.3983756441696;100.447886654336;208.388008854699;268.662961565169;221.543288750836;384.518659129394;210.809293285279
02821;10;5;60;50;125;75;140;110
02822;0;5;30;55;70;65;35;65
02823;10.2816901408451;0;0;5.14084507042254;10.2816901408451;10.2816901408451;25.7042253521127;10.2816901408451
02824;0;14.5176754550106;13.8673669195429;54.2322242218669;35.0231419661467;28.7011787057136;117.487236711935;48.4057981446168
02826;5.22849462365591;5.22849462365591;5.22849462365591;31.3709677419355;20.9139784946236;62.7419354838709;125.483870967742;73.1989247311827
02827;0;19.9968987775789;4.89139432072884;20.2196908592844;30.1127393890867;50.7854613207053;77.9504472033843;46.0017412942869
02828;9.78494623655914;4.89247311827957;4.89247311827957;4.89247311827957;0;14.6774193548387;19.5698924731183;4.89247311827957
02829;0;0;0;0;5.11904761904762;5.11904761904762;10.2380952380952;10.2380952380952
02830;10.1259181532004;35.4407135362015;10.1259181532004;65.8184679958027;141.762854144806;156.951731374607;167.077649527807;177.203567681007
02831;4.97361477572559;0;14.9208443271768;54.7097625329815;44.7625329815303;39.7889182058047;114.393139841689;29.8416886543535
02832;5.38860103626943;5.38860103626943;5.38860103626943;37.720207253886;16.1658031088083;37.720207253886;53.8860103626943;16.1658031088083
02833;10;20;0;35;85;65;100;65
02834;9.5808383233533;0;4.79041916167665;38.3233532934132;9.5808383233533;9.5808383233533;52.6946107784431;0
03001;10.0673265938646;85.638641483474;156.052087311697;332.048583162076;442.971507318948;342.223663588966;768.762209625863;282.200452283496
03002;10.4972889930692;23.9981157340213;14.988430743678;19.0942479162841;44.4077509116198;34.5044020694887;72.000516331604;52.4044254300116
03003;10.1260596663499;45.5672684985746;60.7563579980995;55.6933281649246;167.079984494774;96.1975668303242;353.894692385485;131.574101170454
03004;15;0;10;15;20;20;95;50
03005;34.8395980494651;5.3371043863599;0;39.9410623753541;43.4749190401863;19.7504968472968;84.9715075953816;48.5768224273554
03006;20.7874015748032;46.7716535433071;10.3937007874016;31.1811023622047;72.7559055118111;88.3464566929134;228.661417322835;88.3464566929134
03007;4.98595505617978;9.97191011235956;9.97191011235956;69.8033707865169;39.8876404494382;19.9438202247191;69.8033707865169;49.8595505617978
03008;25;5;5;20;35;55;130;20
03009;4.95984254260779;0;4.95984254260779;4.95984254260779;19.8393701704312;19.8393701704312;29.7590552556467;24.9473184356363
